job_id,job_title,required_skills,min_years_experience,max_years_experience,salary_min,salary_max,salary_currency,job_location,remote_allowed,job_posted_date,company_size,industry
4240,VP Engineering,JavaScript|Scrum|Agile,14.0,,155000,222000,EUR,Vancouver,Yes,2024-12-20,1000+,Blockchain
4241,Junior ML Engineer,Pandas|dbt|PySpark|Java|Kafka,2.0,8.0,30000,39000,USD,Manchester,Yes,2023-10-20,11-50,Education
4242,Solutions Architect (Senior),Flask|Spring|Docker|Spring|CICD|FastAPI|Vue,6.0,12.0,4200000000,5040000000,IRR,Shiraz,,05/01/2023,201-1000,IoT
4243,Senior Software Engineer,Express|GraphQL|Flask|Flask|React|Node.js|Git|CICD,10.0,16.0,93000,119000,EUR,Berlin,No,2023-10-15,51-200,Retail
4244,Sr. Data Scientist,Git|CICD|GraphQL|CICD,10.0,12.0,123000,164000,USD,Vancouver,No,29/08/2024,51-200,Retail
4245,Junior Data Analyst,REST API|Scikit-learn|Agile|Python|XGBoost|dbt|Spark|Power BI,0.0,,38000,50000,EUR,Tokyo,Yes,2024-08-30,1-10,SaaS
4246,DevOps Engineer,Docker|Kubernetes|Linux|C#|Jenkins|Jenkins|AWS|Docker,3.0,6.0,56000,75000,EUR,Tokyo,No,2024-07-06,1000+,Travel
4247,Junior Software Engineer,JSON|HTML|Next.js,2.0,4.0,28000,39000,EUR,Mashhad,Hybrid,2024-08-12,,Gaming
4248,Engineering Manager,YAML|Python|Docker,10.0,14.0,220000,312000,USD  ,Amsterdam,Yes,2023-11-09,11-50,Cloud
4249,Lead Architect,HTML|Communication|MySQL|MySQL|React,10.0,13.0,140000,181000,USD,Karaj,No,2023-09-09,51-200,Travel
4250,Full Stack Developer,PostgreSQL|Vue|Agile|Angular|MongoDB,5.0,7.0,2860000000,4140000000,IRR,Singapore,No,2024-04-13,,Logistics
4251,Systems Engineer,RabbitMQ|Svelte|Express|SASS|React|Go|Agile,-1.0,1.0,72000,96000,EUR,Singapore,No,2023-04-05,,Healthcare
4252,Tech Lead,Node.js|HTML|Svelte|Testing,12.0,16.0,220000,303000,USD,Seattle,No,2024-07-17,1000+,E-commerce
4253,Senior DevOps Engineer,Grafana|Grafana|Jenkins,9.0,13.0,143000,195000,USD,Manchester,No,2024-08-24,201-1000,AdTech
4254,Backend Developer,Linux|Communication|Redis,5.0,7.0,60000,73000,USD,Hamburg,Hybrid,2024-10-25,201-1000,Fintech
4255,Senior DevOps Engineer,Ansible|Nginx|Kubernetes|Jenkins,6.0,8.0,100000,145000,USD,Toronto,Hybrid,2024-02-11,1000+,AI/ML
4256,Backend Developer,Go|Redis|Python|FastAPI|Kubernetes,2.0,6.0,3560000000,4150000000,IRR,Hamburg,Hybrid,2024-05-01,201-1000,Manufacturing
4257,Data Scientist,SQL|Tableau|Tableau,4.0,9.0,68000,91000,USD,Amsterdam,,2023-07-03,1-10,Healthcare
4258,Database Administrator,Testing|TypeScript|Git|Testing|C#,2.0,4.0,56000,71000,EUR,Madrid  ,No,2023-07-31,11-50,Cloud
4259,Data Analyst,XGBoost|NumPy|Agile|LightGBM|Power BI|Communication|PySpark,3.0,,70000,98000,USD,London,No,2024-05-15,1000+,Energy
4260,Senior ML Engineer,Tableau|dbt|LightGBM|Tableau,6.0,10.0,4550000000,5580000000,IRR,San Francisco,No,2023-10-13,1000+,Automotive
4261,Senior Backend Developer,Kubernetes|Docker|MongoDB|C#|Problem-Solving|MySQL|MySQL|Flask,5.0,11.0,100000,117000,USD,New York,No,2024-04-16,51-200,Cybersecurity
4262,Junior Web Developer,Next.js|Express|Webpack|Webpack|MongoDB|Svelte|CSS|Webpack,1.0,4.0,1460000000,2100000000,IRR,Isfahan,Yes,2024-04-27,201-1000,Healthcare
4263,Junior ML Engineer,PyTorch|NumPy|PySpark|Redis,0.0,6.0,31000,44000,USD,Amsterdam,Hybrid,2023-03-31,,Fintech
4264,CTO,Svelte|RabbitMQ|Agile|JSON|Git|MySQL,9.0,11.0,140000,192000,USD,Munich,Hybrid,2023-03-05,11-50,Energy
4265,Junior Full Stack Developer,Redux|Python|Redux|GraphQL|Communication|React,0.0,3.0,35000,42000,USD,Vancouver,Yes,2024-10-01,1000+,SaaS
4266,Database Administrator,Linux|Git|REST API|Python,,11.0,100000,134000,USD,Singapore,No,2024-10-31,201-1000,AI/ML
4267,Junior Software Engineer,FastAPI|YAML|Scrum|CICD|JSON|Webpack,0.0,6.0,28000,33000,EUR,Mashhad,No,2023-04-27,11-50,Healthcare
4268,DevOps Engineer,Jenkins|Kubernetes|GCP|REST API|MySQL|GitLab-CI|Docker|Terraform,4.0,10.0,60000,75000,USD,London,Yes,2024-04-09,11-50,IoT
4269,Senior Full Stack Developer,React|Redis|Redis|Kafka|TypeScript|REST API,7.0,12.0,93000,124000,EUR,Amsterdam,No,2024-07-01,1000+,Fintech
4270,Backend Developer,Java|Node.js|C#|Java|Go,3.0,6.0,2520000000,3090000000,IRR,Remote,Yes,2024-08-09,51-200,Gaming
4271,Junior Software Engineer,Testing|Django|Testing|Angular|Scrum|Express|Vue|Problem-Solving,2.0,4.0,1550000000,1890000000,IRR,Singapore,Yes,2024-12-23,11-50,AdTech
4272,Senior Backend Developer,Communication|Go|Docker,10.0,15.0,108000,149000,EUR,Vancouver,,2024-05-11,11-50,Energy
4273,PRINCIPAL ENGINEER,Git|Kafka|Angular|Vue,9.0,11.0,6790000000,8650000000,IRR,Remote,Yes,2024-03-29,1000+,Manufacturing
4274,Junior DevOps Engineer,Nginx|Ansible|Grafana|Azure|Kubernetes|Grafana|GitLab-CI|Problem-Solving,0.0,6.0,30000,39000,USD,Tabriz,No,2024-02-03,11-50,Gaming
4275,frontend developer,Angular|JavaScript|SASS|JavaScript,2.0,7.0,60000,71000,USD,London,Yes,2024-12-29,,Telecom
4276,Systems Engineer,Scrum|Python|Communication|Svelte|FastAPI|Testing,5.0,,60000,82000,USD,Tabriz,Yes,2024-04-06,1000+,LegalTech
4277,Frontend Developer,Redux|Tailwind|Webpack|Angular,2.0,6.0,60000,77000,USD,Boston,No,2024-08-04,1000+,Logistics
4278,Junior Software Engineer,Angular|Problem-Solving|PostgreSQL,0.0,2.0,49000,62000,USD,Austin,No,2023-12-23,51-200,Cloud
4279,Senior Backend Developer,Django|RabbitMQ|Spring|Django|Node.js|PostgreSQL|Kubernetes|PostgreSQL,8.0,11.0,5550000000,6710000000,IRR,Vancouver,Hybrid,2023-08-09,1000+,Real Estate
4280,Software Engineer,JSON|CSS|Next.js|Scrum,4.0,9.0,56000,65000,EUR,Hamburg,Yes,2023-04-03,51-200,AI/ML
4281,Tech Lead,Spring|Redis|JSON|Webpack|Svelte|Tailwind|Linux|RabbitMQ,8.0,12.0,161000,195000,USD,Isfahan,No,10/07/2024,11-50,Real Estate
4282,Junior Backend Developer,Kubernetes|Redis|Express|MongoDB|Express|MongoDB,2.0,6.0,30000,39000,EUR,Seattle,Hybrid,2023-11-16,11-50,AI/ML
4283,Frontend Developer,Redux|Webpack|JavaScript|React|SASS|HTML,4.0,7.0,60000,73000,USD,Austin,Yes,2023-05-01,201-1000,Retail
4284,Senior ML Engineer,LightGBM|Spring|XGBoost|Power BI|R|Agile|PyTorch|SQL,6.0,12.0,100000,142000,USD,Tokyo,Hybrid,2023-03-02,11-50,Energy
4285,Junior DevOps Engineer,Ansible|Docker|Prometheus|Jenkins|Docker|AWS,0.0,3.0,33000,39000,EUR,Austin,Yes,2023-02-23,,Education
4286,Web Developer,Vue|MongoDB|Vue|React|CSS|Go|Next.js|Angular,2.0,5.0,76000,106000,USD,Seattle,No,2024-11-13,201-1000,Healthcare
4287,Data Analyst,XGBoost|Pandas|Spark|Pandas|Python|Testing,4.0,9.0,60000,70000,USD,MASHHAD,Hybrid,2024-11-13,,LegalTech
4288,Senior Backend Developer,Django|MongoDB|Django|Redis|Redis|PostgreSQL|REST API,5.0,11.0,100000,135000,USD,Remote,Hybrid,2024-07-09,51-200,Manufacturing
4289,ML Engineer,LightGBM|Airflow|Scikit-learn|C#|PyTorch|CICD|Go,2.0,7.0,91000,124000,USD,Berlin,Yes,2023-01-25,1000+,Real Estate
4290,Software Engineer,Git|Docker|PostgreSQL|CICD|Testing,2.0,6.0,62000,75000,USD,New York,Hybrid,2023-10-28,201-1000,Energy
4291,Solutions Architect,Node.js|MySQL|Git|Agile|JSON|Angular,2.0,8.0,94000,118000,USD,Munich,Yes,2023-03-10,51-200,Fintech
4292,Junior Data Analyst,Agile|Testing|YAML|TensorFlow|SQL|Power BI|dbt,0.0,4.0,30000,39000,USD,London,No,2024-12-11,51-200,Fintech
4293,Junior Full Stack Developer ,Spring|JavaScript|MongoDB|Testing|Spring|Node.js,0.0,4.0,46000,54000,USD,Tabriz,Hybrid,2023-05-15,11-50,SaaS
4294,CTO,Webpack|Docker|Svelte|Angular|Kafka|Webpack|SASS|Webpack,8.0,,220000,309000,USD,Manchester,,2024-11-13,201-1000,AI/ML
4295,Software Engineer,HTML|YAML|JSON|Angular|MySQL|GraphQL,2.0,,88000,114000,USD,Remote,No,2024-03-19,1000+,LegalTech
4296,Full Stack Developer,FastAPI|PostgreSQL|Svelte|Kafka|TypeScript,2.0,5.0,60000,83000,USD,Istanbul,No,2023-02-21,201-1000,Blockchain
4297,Junior Software Engineer,Flask|GraphQL|Agile|Kubernetes|C#|JSON|GraphQL|CSS,0.0,2.0,30000,35000,USD,Mashhad,Hybrid,2023-10-13,201-1000,AI/ML
4298,Web Developer,Webpack|TypeScript|Angular|Next.js,3.0,8.0,73000,97000,USD,Singapore,Hybrid,2023-06-10,51-200,Energy
4299,ML Engineer,PySpark|MongoDB|dbt|Pandas|Testing,5.0,9.0,73000,90000,USD,Amsterdam,No,2023-06-18,,Manufacturing
4300,DevOps Engineer,Docker|GCP|GCP|Linux|Docker|Docker|Prometheus|Ansible,3.0,7.0,64000,87000,USD,San Francisco,Hybrid,2023-09-27,51-200,Media
4301,Data Analyst,Scikit-learn|Git|Pandas|Git|Power BI|NumPy|Scikit-learn|CICD,2.0,,72000,85000,USD,New York,Hybrid,2024-06-12,51-200,LegalTech
4302,DATA ANALYST,Scrum|PySpark|Spark|PyTorch|Python,5.0,9.0,66000,91000,EUR,Isfahan,Yes,2023-02-12,,Telecom
4303,Senior Software Engineer,JSON|Problem-Solving|MySQL|Vue|Docker|FastAPI|C#,10.0,12.0,93000,131000,EUR,Remote,Yes,2024-02-23,201-1000,Cloud
4304,Web Developer,Testing|SASS|Tailwind|Go|Vue|Svelte|Spring,2.0,5.0,80000,98000,EUR,Boston,No,2023-12-28,201-1000,InsurTech
4305,Frontend Developer,Webpack|Scrum|Vue|JSON|Webpack|Tailwind|Svelte|Redux,2.0,6.0,85000,114000,USD,Boston,Hybrid,2023-02-23,201-1000,AdTech
4306,Junior Full Stack Developer,FastAPI|FastAPI|Go|JavaScript|Testing|YAML|Java,2.0,4.0,51000,63000,USD,Tehran,No,2024-11-28,201-1000,LegalTech
4307,junior data analyst,NumPy|Airflow|Scrum|Linux,0.0,4.0,30000,36000,USD,Tehran,Hybrid,2024-04-20,51-200,SaaS
4308,Data Scientist,Airflow|Scrum|Python,5.0,9.0,56000,78000,EUR,Berlin,,2023-07-03,1000+,AdTech
4309,Solutions Architect (Senior),CSS|Java|Java|Express|CICD|Problem-Solving|Linux,8.0,14.0,4220000000,4910000000,IRR,Vancouver,No,2024-12-25,201-1000,Education
4310,Senior ML Engineer,Scikit-learn|Tableau|Pandas|Spring|SQL,10.0,12.0,100000,120000,USD,Tabriz,No,2023-04-14,11-50,IoT
4311,Principal Engineer,,13.0,15.0,140000,166000,USD,Austin,No,2023-09-02,51-200,Logistics
4312,Software Engineer,Agile|FastAPI|Git|Vue|Testing,3.0,6.0,2520000000,3140000000,IRR,Paris,Hybrid,2024-03-17,51-200,InsurTech
4313,Senior Software Engineer,Testing|Go|MongoDB|JSON|Svelte|Agile|Angular|Linux,7.0,13.0,98000,128000,EUR,Berlin,Yes,2023-10-13,1000+,Logistics
4314,DevOps Engineer,Azure|Kubernetes|Ansible|C#|Jenkins|AWS,3.0,8.0,95000,111000,USD,Tokyo,Yes,30/11/2024,201-1000,AI/ML
4315,Junior ML Engineer,PySpark|Power BI|Tableau|LightGBM,0.0,3.0,28000,33000,EUR,San Francisco,Yes,2023-06-21,201-1000,AdTech
4316,junior data analyst,SQL|R|REST API|Spark|SQL|Testing|Power BI,1.0,3.0,28000,35000,EUR,Isfahan,No,2023-11-04,1-10,Retail
4317,ML Engineer,PySpark|R|NumPy|Pandas,3.0,8.0,3260000000,4390000000,IRR,Mashhad,No,2024-09-20,51-200,Cloud
4318,Senior Backend Developer,FastAPI|Kubernetes|C#|Django,10.0,12.0,154000,183000,USD,Dubai,Yes,2024-07-26,51-200,Retail
4319,Senior Frontend Developer,React|Next.js|Tailwind|Scrum|Angular|Angular,8.0,,4200000000,5640000000,IRR,Isfahan,No,2023-05-16,51-200,Biotech
4320,Junior Backend Developer,Python|Node.js|Problem-Solving|Flask|Django|Spring,-1.0,5.0,1260000000,1470000000,IRR,Singapore,No,2023-01-29,201-1000,Education
4321,Data Scientist,Testing|Scrum|Airflow,3.0,9.0,60000,72000,USD,Dubai,No,2023-03-25,201-1000,Cloud
4322,VP Engineering,Express|YAML|MySQL,9.0,13.0,140000,184000,USD,New York,No,2024-12-26,1000+,LegalTech
4323,Solutions Architect,Python|Communication|Kafka,2.0,4.0,60000,75000,USD,Qom,No,2023-10-06,11-50,Travel
4324,Solutions Architect (Senior),Spring|Testing|Problem-Solving|JavaScript|Spring|Scrum|Kafka,8.0,13.0,5780000000,8360000000,IRR,Tehran,Yes,2024-07-12,51-200,AdTech
4325,Junior Software Engineer,CSS|Kafka|JavaScript|Linux|GraphQL|JSON|JSON|TypeScript,1.0,3.0,30000,35000,USD,Shiraz,No,2023-05-16,1000+,Retail
4326,Engineering Manager,Testing|Agile|Git,13.0,16.0,8730000000,11240000000,IRR,Tokyo,No,2023-05-27,1000+,Gaming
4327,Senior Backend Developer,Node.js|Docker|C#|Flask|Redis|Node.js,8.0,11.0,134000,192000,USD,Munich,Yes,2024-11-17,201-1000,InsurTech
4328,Senior Full Stack Developer,CICD|Redis|Webpack|Flask,5.0,7.0,100000,144000,USD,Madrid,No,2023-05-25,1000+,Media
4329,Senior Frontend Developer,JavaScript|Vue|JSON|Git|Next.js|JavaScript,8.0,10.0,150000,198000,USD,Munich,No,2023-07-20,51-200,Transportation
4330,Data Analyst,R|Tableau|YAML|R|CICD|SQL|TensorFlow|Scrum,5.0,9.0,60000,75000,usd,Berlin,Hybrid,2023-05-17,,SaaS
4331,Frontend Developer,Next.js|JavaScript|Redux|React|Next.js|Next.js|SASS,3.0,7.0,65000,80000,USD,San Francisco,No,2024-02-09,1000+,Media
4332,Data Analyst,Linux|PySpark|JSON|Agile,2.0,,60000,70000,usd,Singapore,No,2023-08-30,51-200,AdTech
4333,Senior Full Stack Developer,JavaScript|Spring|C#|JavaScript|Svelte|Django|CSS|Docker,,5.0,94000,123000,EUR,Manchester  ,Yes,2024-01-27,201-1000,Retail
4334,Junior Software Engineer,Python|Go|Angular|Scrum|Linux|Django|Node.js,2.0,8.0,30000,39000,USD,Manchester,Yes,2023-10-19,201-1000,Logistics
4335,Head of Data,C#|Problem-Solving|REST API|PostgreSQL|Linux|Git|Git|Linux,11.0,14.0,140000,203000,USD,Berlin,No,2023-01-24,51-200,SaaS
4336,SOLUTIONS ARCHITECT (SENIOR),CICD|Redux|MongoDB|Kafka|Agile|RabbitMQ,7.0,11.0,4300000000,5240000000,IRR,San Francisco,Yes,2023-09-28,1000+,Logistics
4337,Senior Data Scientist,PySpark|LightGBM|Power BI|Python|Git,7.0,13.0,111000,131000,EUR,Karaj,No,2024-08-29,201-1000,LegalTech
4338,ML Engineer,Tableau|Tableau|LightGBM|LightGBM|MongoDB|Scikit-learn,4.0,7.0,60000,77000,USD,Madrid,Yes,2023-01-01,1000+,Real Estate
4339,ML Engineer,YAML|XGBoost|MongoDB|PostgreSQL|Scikit-learn|Airflow,4.0,10.0,76000,89000,USD,Qom,No,2024-02-10,201-1000,Healthcare
4340,Junior Frontend Developer,HTML|Svelte|Tailwind|Redux|JSON,2.0,7.0,38000,55000,USD,Seattle,,2023-08-06,11-50,Retail
4341,Director of Engineering,C#|Django|Scrum|Testing,14.0,16.0,140000,176000,USD,Berlin,No,2024-09-02,1000+,Retail
4342,Solutions Architect (Senior),JSON|Angular|GraphQL|C#|MySQL|SASS|Communication|Linux,-1.0,3.0,125000,151000,EUR,Mashhad,Yes,2023-11-09,201-1000,Manufacturing
4343,Senior Full Stack Developer,Node.js|REST API|Django|MySQL|Redis|React,7.0,12.0,93000,125000,EUR,Mashhad,,2023-12-04,1000+,Blockchain
4344,Head of Data,JSON|Docker|Flask|Communication|Linux|MongoDB|Linux,14.0,17.0,130000,166000,EUR,Munich,No,2023-11-28,51-200,Real Estate
4345,Web Developer,Angular|Kubernetes|HTML|JavaScript|CSS,2.0,6.0,70000,96000,EUR,Tokyo,No,2023-10-29,201-1000,Biotech
4346,Junior Full Stack Developer,Webpack|Scrum|Spring|FastAPI|Vue,1.0,4.0,51000,62000,USD,Mashhad,No,2023-03-22,,Transportation
4347,Software Engineer,Communication|Linux|Tailwind|YAML,4.0,7.0,73000,89000,USD,Vancouver,,2024-09-16,11-50,Fintech
4348,SENIOR DATA SCIENTIST,JSON|Power BI|Scikit-learn,10.0,13.0,100000,125000,usd,Tokyo,No,2023-12-09,11-50,LegalTech
4349,Senior Backend Developer,Flask|Problem-Solving|RabbitMQ|MongoDB,6.0,11.0,133000,180000,USD,MUNICH,Hybrid,2024-10-25,,Telecom
4350,backend developer,Java|Node.js|PostgreSQL|MongoDB|Node.js|Flask|REST API|Communication,3.0,8.0,66000,94000,USD,Mashhad,Hybrid,2023-11-03,,SaaS
4351,Junior Data Analyst,CICD|Scikit-learn|Power BI,1.0,6.0,31000,44000,EUR,Toronto,Yes,2023-08-17,51-200,Travel
4352,Senior Backend Developer,Docker|Spring|JSON|PostgreSQL,5.0,9.0,4900000000,6580000000,IRR,Madrid,Yes,2023-01-05,,IoT
4353,Solutions Architect (Senior),Spring|REST API|Communication|Linux|SASS|Go|GraphQL,5.0,11.0,107000,154000,USD,Manchester,No,2024-05-30,201-1000,Transportation
4354,Junior Full Stack Developer,SASS|TypeScript|Webpack|Kubernetes|Django|Webpack,0.0,6.0,1500000000,1860000000,IRR,Sydney,Yes,2023-01-03,1000+,Manufacturing
4355,Engineering Manager,Linux|Linux|YAML|Git|PostgreSQL,,6.0,140000,164000,USD,Austin,Hybrid,2023-05-21,201-1000,Travel
4356,Full Stack Developer,Next.js|CSS|JSON|JavaScript|Kubernetes|Docker,3.0,5.0,56000,67000,EUR,San Francisco,Yes,2023-05-30,11-50,Retail
4357,Senior Software Engineer,React|Redis|REST API|Linux|JSON|Communication,10.0,12.0,102000,136000,EUR,Qom,Yes,2024-05-19,11-50,Biotech
4358,Backend Developer,Kafka|Docker|Python|Flask|Django|Express|Python,5.0,8.0,90000,108000,USD,SEATTLE,Yes,2024-05-22,51-200,Travel
4359,Junior Backend Developer,MongoDB|Python|Kafka,0.0,6.0,39000,55000,USD,London,No,2024-09-24,1000+,Transportation
4360,Junior Software Engineer,Java|Java|Go|Testing|JSON,0.0,3.0,42000,51000,EUR,Seattle,No,2024-03-25,201-1000,Fintech
4361,ML ENGINEER,SQL|Python|CICD|FastAPI|Problem-Solving|GraphQL|PyTorch,3.0,8.0,66000,93000,USD,Isfahan,Yes,2023-08-28,201-1000,Education
4362,Junior DevOps Engineer,GCP|Kubernetes|Jenkins,0.0,2.0,30000,38000,USD,Toronto,No,2024-12-18,201-1000,Manufacturing
4363,Senior Full Stack Developer,RabbitMQ|Docker|JSON,8.0,14.0,148000,179000,EUR,Qom,No,2024-08-01,11-50,Logistics
4364,Senior Backend Developer,Python|CICD|C#|Node.js|FastAPI,8.0,11.0,4780000000,5730000000,IRR,Tehran,No,2024-08-15,11-50,Manufacturing
4365,Senior Software Engineer,CICD|C#|Agile|Flask,7.0,9.0,104000,123000,EUR,Dubai,No,2024-12-05,11-50,Real Estate
4366,Principal Engineer,C#|Agile|GraphQL|Problem-Solving,8.0,11.0,7720000000,11030000000,IRR,Toronto,Hybrid,2023-10-28,1000+,Real Estate
4367,Tech Lead,Problem-Solving|Java|JavaScript|PostgreSQL|Scrum,14.0,20.0,197000,255000,USD,Tokyo,No,2024-05-15,201-1000,Fintech
4368,Senior Frontend Developer,TypeScript|CSS|Tailwind|React|SASS|Redux,5.0,11.0,100000,135000,USD,Karaj,No,2023-08-03,1000+,Logistics
4369,Data Scientist,PyTorch|dbt|PySpark|Pandas|LightGBM|LightGBM|NumPy|PySpark,2.0,7.0,2520000000,3520000000,IRR,Amsterdam,No,2024-12-31,201-1000,Automotive
4370,Software Engineer,Node.js|Communication|Linux|REST API|Linux,5.0,8.0,56000,79000,EUR,Munich,No,2023-03-29,1-10,Education
4371,Senior Full Stack Developer,Spring|Angular|Linux|CSS,8.0,14.0,148000,207000,EUR,Manchester,No,2023-10-22,201-1000,InsurTech
4372,Data Scientist,LightGBM|Scrum|Pandas,,8.0,56000,78000,EUR,Isfahan,No,2024-01-29,1000+,Healthcare
4373,Tech Lead,JSON|Vue|Agile|Problem-Solving|Problem-Solving|Git|C#,13.0,18.0,7600000000,10340000000,IRR,Qom,No,2024-05-28,201-1000,Travel
4374,JUNIOR BACKEND DEVELOPER,Kubernetes|Spring|FastAPI|C#|Linux|Spring|Python|Redis,1.0,7.0,37000,51000,USD,Tehran,No,2023-07-19,1000+,Biotech
4375,Junior Frontend Developer,HTML|TypeScript|SASS|Vue|Angular|Redux|JavaScript|GraphQL,2.0,4.0,34000,49000,USD,Paris,No,2023-02-15,1000+,InsurTech
4376,Senior DevOps Engineer,GraphQL|Django|Terraform,9.0,11.0,155000,203000,USD,Qom,Yes,2023-05-23,51-200,E-commerce
4377,SENIOR FULL STACK DEVELOPER,,9.0,14.0,100000,130000,USD,Karaj,Yes,2024-09-21,201-1000,Biotech
4378,Director of Engineering,MongoDB|Git|Redux|C#|Kubernetes|YAML|Communication|Angular,14.0,18.0,140000,174000,USD,Tehran,No,2023-04-17,201-1000,Real Estate
4379,Data Analyst,R|TensorFlow|TensorFlow|Scikit-learn|NumPy|Python|Tableau,4.0,,56000,68000,EUR,San Francisco,,2024-12-14,51-200,Healthcare
4380,Senior Full Stack Developer,MongoDB|HTML|FastAPI|FastAPI|Redux,10.0,12.0,152000,184000,USD,Dubai,No,2024-12-10,201-1000,LegalTech
4381,ML Engineer,Power BI|SQL|Agile|PyTorch|NumPy|Git,4.0,8.0,77000,96000,eur,New York,Yes,2023-02-15,201-1000,AI/ML
4382,Head of Data,Scrum|Node.js|TypeScript|YAML|Kubernetes|Python|Git,15.0,17.0,140000,187000,USD,Shiraz,No,2024-11-08,201-1000,AdTech
4383,Frontend Developer,Webpack|Svelte|JavaScript|Communication,2.0,8.0,81000,98000,EUR,Dubai,Yes,2024-01-08,51-200,LegalTech
4384,Junior Frontend Developer,React|Tailwind|Tailwind|React|HTML|YAML|Angular|Tailwind,1.0,6.0,30000,41000,USD,Vancouver,No,2024-10-02,1000+,Blockchain
4385,Senior Frontend Developer,Tailwind|Testing|Svelte|CSS,5.0,10.0,100000,116000,USD,Sydney,No,2024-07-27,11-50,Transportation
4386,Senior DevOps Engineer,Problem-Solving|Kubernetes|Ansible|Ansible|Go,6.0,9.0,93000,122000,EUR,Toronto,Yes,2023-03-31,201-1000,Manufacturing
4387,Senior ML Engineer,FastAPI|SQL|Kafka,8.0,,124000,149000,USD,Munich,No,2023-11-06,1000+,InsurTech
4388,Junior ML Engineer,XGBoost|LightGBM|Django|Kafka|NumPy,0.0,6.0,28000,33000,EUR,Karaj,No,2024-11-03,11-50,Real Estate
4389,Frontend Developer,SASS|TypeScript|Angular|HTML|Next.js,4.0,9.0,72000,88000,USD,Paris,No,2024-03-21,201-1000,Telecom
4390,Full Stack Developer,Tailwind|SASS|Django,2.0,7.0,60000,76000,USD,Tokyo,,2024-07-24,51-200,Cloud
4391,Lead Architect,FastAPI|RabbitMQ|JavaScript|Docker|Kubernetes|SASS|Svelte|Python,8.0,10.0,156000,212000,USD,Remote,No,2024-02-28,1000+,Fintech
4392,ML Engineer,JSON|NumPy|R|SQL|PySpark,4.0,10.0,56000,75000,EUR,Madrid,No,2024-05-16,,AdTech
4393,Solutions Architect,TypeScript|REST API|Problem-Solving|CICD|Kafka|Go,3.0,7.0,60000,79000,USD,Vancouver,No,2024-04-06,1000+,Cybersecurity
4394,CTO,Linux|Git|Linux|Communication|Kubernetes|Svelte|Node.js,8.0,10.0,158000,207000,USD,Paris,No,2024-12-11,51-200,Travel
4395,Senior Frontend Developer,Webpack|React|HTML|Problem-Solving|Angular,10.0,,93000,135000,EUR,San Francisco,Yes,2023-12-14,201-1000,Blockchain
4396,Frontend Developer,Webpack|SASS|React|JavaScript,3.0,8.0,60000,71000,USD,Tabriz,No,2023-01-25,11-50,Gaming
4397,DevOps Engineer,Grafana|Testing|Linux|Prometheus,3.0,7.0,60000,79000,USD,Singapore,No,2024-01-26,201-1000,Manufacturing
4398,Full Stack Developer,React|CSS|Communication|JavaScript|Java,5.0,10.0,62000,83000,USD,Sydney,Yes,2024-04-25,201-1000,Automotive
4399,Junior Backend Developer,Python|Redis|Django,0.0,2.0,1260000000,1700000000,IRR,Paris,No,2024-10-15,201-1000,LegalTech
4400,Tech Lead,Scrum|REST API|Scrum|MySQL|Agile|Tailwind|Webpack|Kafka,12.0,18.0,7150000000,8780000000,IRR,Berlin,Hybrid,2024-10-20,51-200,Biotech
4401,Full Stack Developer,GraphQL|Flask|MongoDB|C#|Java,2.0,6.0,65000,93000,USD,Isfahan,Yes,2023-11-09,51-200,Retail
4402,Junior Software Engineer,REST API|Problem-Solving|Java,1.0,7.0,28000,35000,EUR,Dubai,Hybrid,2024-06-20,51-200,Transportation
4403,ML Engineer,CICD|Airflow|dbt|PySpark|Redis|XGBoost|Power BI,3.0,,67000,87000,USD,Qom,No,2024-05-27,,Energy
4404,Head of Data,Communication|Kubernetes|Scrum|Docker,12.0,15.0,202000,233000,USD,Dubai,No,2023-06-23,1000+,InsurTech
4405,Full Stack Developer,Vue|Kafka|Spring|Django|Java|React|Kubernetes|Agile,2.0,6.0,97000,118000,USD,Vancouver,No,2023-09-06,1000+,IoT
4406,Software Developer Intern,CICD|GraphQL|MySQL,1.0,4.0,53000,66000,USD,Shiraz,Hybrid,2024-05-05,51-200,Retail
4407,Software Engineer,Django|REST API|SASS|CICD|Git|Docker|React|C#,4.0,10.0,57000,81000,EUR,Berlin,,2023-06-16,51-200,Travel
4408,Senior Backend Developer,Go|Kubernetes|Django|Scrum|Django|GraphQL,9.0,15.0,100000,118000,USD,Austin,Hybrid,2023-10-08,1000+,Energy
4409,Junior Backend Developer,Express|Java|Express,1.0,4.0,30000,38000,USD,Manchester,Yes,2023-11-16,1000+,Energy
4410,Web Developer,Python|Svelte|MongoDB,5.0,,60000,73000,USD,Shiraz,No,2024-03-04,51-200,Energy
4411,Full Stack Developer,Express|Tailwind|SASS|Python|Next.js|C#|Spring,4.0,7.0,2730000000,3460000000,IRR,Berlin,No,2024-04-02,11-50,Retail
